1044,"(1, 3, 1, 5)",-10733.318823969215,-12288.741149550573,-10075.467820369826,-10999.336567519951,-10433.179911899233,-10768.746980213511,-10880.6190386367,-10315.561539518161,-10324.32008357986
1045,"(1, 3, 2, -5)",-11651.106133320987,-10925.053359488029,-13622.912090307755,-10862.72785607554,-10129.056696987314,-11955.27449246265,-10519.353595920253,-12542.872494298941,-13139.317717879092
1046,"(1, 3, 2, -4)",-11184.504169670789,-10134.588830549812,-1174.4774682764,-11114.88356217762,-13426.31653482891,-2991.6054574945924,-15533.21494357006,-12119.507379173385,-5291.6353015459
1047,"(1, 3, 2, -3)",-10810.748527989217,-337.009088883525,-9999,-10307.03079417422,-6201.632190913511,-7406.982667495408,-10345.258150882615,-9999,-6716.591841027407
1048,"(1, 3, 2, -2)",-9999,-7693.223923408175,-4728.890970326616,-1853.8231979272841,-11489.997873652783,-5393.703736120245,-8945.477650654031,-8027.15225382168,-10064.822372559831
1049,"(1, 3, 2, -1)",-4664.437799324607,-1022.0040741950355,-6850.503623944394,-9999,-4951.922284979873,-7002.161699151173,-8294.43130296755,-9999,-9665.80192853232
1050,"(1, 3, 2, 0)",-7136.542627674116,-193.901611114615,-9999,-7833.2270631635565,-3470.206968264781,-4238.691469209756,-8823.956974126944,-10005.06374546918,-7206.854149889379
1051,"(1, 3, 2, 1)",-3491.4606578451703,-288.86160625975623,-10516.12044141386,-3018.9805637806244,-3271.5894113835184,-12474.996431353391,-8242.115448792134,-9999,-10874.5898008591
1052,"(1, 3, 2, 2)",-7102.040283487093,-10731.709101384558,-10858.969756844815,-197.53999829615694,-9999,-11049.070843688747,-1478.4355094454572,-10962.963687527988,-11108.54101809933
1053,"(1, 3, 2, 3)",-10264.924980734739,-10749.081851822844,-10989.009528196546,-10709.505404980502,-10913.964808013256,-11100.719550865942,-11392.693028566331,-10893.657172146122,-11570.121969214553
1054,"(1, 3, 2, 4)",-10881.082895409616,-11392.641516892616,-10684.19230272313,-10119.262047530614,-10569.68243437377,-10492.375998981775,-10384.939806882696,-10397.133424992338,-10464.117493563374
1055,"(1, 3, 2, 5)",-11831.9284171151,-12394.240151465016,-12363.721183695669,-10964.450899516702,-10958.724673831119,-11768.651274764516,-11443.476732287836,-11380.407137142862,-10104.39411466743
1056,"(1, 3, 3, -5)",-11490.034901986652,-12791.517566159815,-16633.94063937688,-12563.943415778285,-12482.30546227027,-13773.657768175424,-13553.636591106313,-12394.668010335583,-14155.906369572958
1057,"(1, 3, 3, -4)",-11892.179568264917,-13190.012140279636,-3012.9075042240725,-14989.767577870454,-10637.273428275856,-7051.292593840099,-13408.665064260571,-9999,-9999
1058,"(1, 3, 3, -3)",-16082.988632681907,-2838.921191467324,-8182.340148014793,-10235.545850441962,-7596.390439158853,-7970.336032108187,-12754.254239134109,-8464.157460868637,-9999
1059,"(1, 3, 3, -2)",-4727.482677680219,-7718.900142814672,-7152.977184539044,-7719.421257912527,-8284.404088932479,-7990.910426493572,-8163.756239038917,-8530.744472823999,-3412.185939126185
1060,"(1, 3, 3, -1)",-9999,-7326.872993035294,-7790.442032151547,-9999,-9715.312782413816,-8375.869393075109,-9999,-5201.297057370239,-7039.632301396111
1061,"(1, 3, 3, 0)",-8301.085199818664,-7948.146355415265,-1340.2566376051504,-8213.624808888613,-8656.065275057805,-4362.321177650431,-3298.737706023611,-7372.623668677377,-3788.0876854975395
1062,"(1, 3, 3, 1)",-7620.67634554367,-192.59212548034003,-10489.137827514689,-5247.120741204848,-2329.5208238443975,-10897.45252336989,-1711.7377790651203,-2153.076084301513,-12725.929682706184
1063,"(1, 3, 3, 2)",-231.27282673763114,-11560.391605286135,-12144.016557851011,-9999,-10710.429170673975,-10691.352640140329,-5326.308791564739,-11373.472184225358,-11364.01658415856
1064,"(1, 3, 3, 3)",-10626.620169644064,-10350.823114278292,-10989.203803209883,-10665.131559327281,-11227.847224253703,-10950.449925167599,-10187.740417262637,-10653.949679958581,-11766.140588466382
1065,"(1, 3, 3, 4)",-10670.333352648579,-10961.0068041789,-10840.363241023162,-11261.146074134509,-11528.9142928244,-10962.054066459667,-10165.857831276655,-10722.0626352901,-10541.134733965539
1066,"(1, 3, 3, 5)",-10931.29135601817,-10670.58280002592,-11307.856826337673,-11248.026368543597,-10166.237138027156,-11362.649078223189,-11857.654015214974,-10616.80992020961,-10705.932902892637
1067,"(1, 3, 4, -5)",-12452.10153300961,-15873.865201664586,-13563.114989246662,-15530.661054269149,-15263.001079363665,-13587.647801815256,-13626.577407189456,-13291.039071160722,-15880.013203201508
1068,"(1, 3, 4, -4)",-13979.737862987691,-15782.8880047537,-4126.634125067137,-9999,-10390.512079340495,-6756.871412409818,-9999,-17099.39006417489,-13649.947562555117
1069,"(1, 3, 4, -3)",-12761.205492748142,-3261.203311086729,-7534.817072039479,-13782.857682227117,-8253.503124569588,-8283.323579611646,-16558.559911762633,-16327.639359092493,-14074.208952662939
1070,"(1, 3, 4, -2)",-4905.3310908013245,-9188.82302498983,-9222.498766526282,-9388.027108090544,-6012.823512356317,-2752.202646101139,-12796.01209581488,-14078.440374787497,-9999
1071,"(1, 3, 4, -1)",-9999,-10791.153965562864,-6605.804716817477,-8494.142360094955,-6496.752264776869,-635.0256423181495,-15225.456312033677,-12156.453363549703,-11699.266406495752
1072,"(1, 3, 4, 0)",-8985.480907972016,-9621.532956598845,-1466.0474906249924,-5232.08378013952,-300.33307997365927,-9999,-14881.331902863465,-11284.994757562166,-10955.092303298947
1073,"(1, 3, 4, 1)",-9099.279968082523,-250.16199366193405,-10904.45603335384,-1579.2213265629605,-6157.528370849498,-11772.985901410015,-9999,-11327.683020584154,-10047.153597323471
1074,"(1, 3, 4, 2)",-138.83956987833915,-9999,-11557.337766451472,-9999,-11094.889756657109,-10972.107547328014,-11029.100572182042,-10748.145300113218,-12500.880114884976
1075,"(1, 3, 4, 3)",-11276.871262587125,-10732.16769790284,-10685.996426919282,-11760.25950235058,-10146.68136088551,-11023.619586009476,-10991.679028353992,-10702.651555813558,-10742.658350092435
1076,"(1, 3, 4, 4)",-11081.604787332642,-12180.065119327222,-12079.83957145465,-13490.829696104774,-10184.005037948751,-10771.289198054745,-11311.266850122884,-10602.627985195248,-11089.973276041457
1077,"(1, 3, 4, 5)",-10492.899875320825,-10956.529001655605,-11258.497506519752,-10552.658344037849,-10807.208212042673,-10484.444920513877,-10207.389184479085,-12907.405870856624,-10697.817336183709
1078,"(1, 3, 5, -5)",-14946.829078850275,-14220.752470953848,-15759.613985971275,-14613.88205531523,-17187.79254859428,-15980.771442043304,-14224.811548004755,-14701.031455959743,-16519.116518833016
1079,"(1, 3, 5, -4)",-12724.29166065902,-11202.013574923283,-7500.537587382715,-10210.55187451558,-14599.9818259987,-14950.19876077107,-16109.018763824348,-17478.45855472757,-14284.673885970049
1080,"(1, 3, 5, -3)",-13769.410152117094,-5664.88414504724,-9999,-17238.563324477665,-9999,-16352.71156530909,-17287.7423507193,-14692.364586778636,-13708.280454063186
1081,"(1, 3, 5, -2)",-8331.680391001735,-8177.869772538961,-3522.455689028742,-17362.728266964936,-13599.777236382542,-11072.980151307293,-11474.072820721454,-13059.375139473055,-17318.48998991264
1082,"(1, 3, 5, -1)",-5205.485130161498,-5319.93159099644,-1134.4935219999804,-16456.205612296548,-11753.01899101931,-12634.23705495537,-13711.032123601488,-14091.146795214965,-10292.933554968371
1083,"(1, 3, 5, 0)",-2101.699565347585,-5728.6350865747045,-196.96860404074562,-9999,-12948.661355237493,-12035.069390215931,-9999,-11351.327518418873,-10497.619766180727
1084,"(1, 3, 5, 1)",-845.8270277376891,-3653.6373747322486,-11064.1423632829,-10817.977656878182,-10888.775290841111,-10839.425135486481,-11402.759551452124,-10003.548157665997,-10438.788263554072
1085,"(1, 3, 5, 2)",-157.67946423061045,-11161.677073666888,-11676.063842324738,-11347.605349850191,-9999,-10612.463585718107,-10524.124032196178,-10614.769873520481,-11122.847363814586
1086,"(1, 3, 5, 3)",-12292.108429460452,-10075.875797058945,-11004.142670876716,-10592.670446289447,-10910.712156699283,-11041.999204495109,-10672.601071422789,-10637.638086286684,-11003.128754779187
1087,"(1, 3, 5, 4)",-10855.175437001752,-10767.379887180523,-10529.512419326677,-11030.955581092894,-11778.925478807054,-10613.182124118777,-10496.167649118006,-11105.283662986338,-10235.884501882138
1088,"(1, 3, 5, 5)",-10457.476423608008,-10172.85145784985,-10730.23973053683,-11340.90086051515,-12321.317945146284,-10553.863996475991,-10571.193112302546,-10710.7583451685,-10817.758419994221
1331,"(2, 1, -5, -5)",-11044.250358832363,-12474.918822169873,-10962.218633857336,-11514.528114629897,-11468.081931982626,-10389.606408229045,-10843.61102939812,-11376.320256449044,-11052.65417615982
1332,"(2, 1, -5, -4)",-10607.339226131842,-10570.134460305526,-10726.476751681945,-11576.278398556413,-10597.289132154849,-10109.810870952399,-10565.1733603728,-10945.687746263566,-10605.497742689786
1333,"(2, 1, -5, -3)",-11249.74958186322,-10754.599908184362,-10858.450186517353,-11038.203039687956,-11043.507094336652,-11008.515648324566,-10234.110597160334,-11500.666713306962,-11977.096386721336
1334,"(2, 1, -5, -2)",-11123.07462989781,-11298.78263646936,-10579.721817024238,-10525.418760498007,-11473.184530086697,-10662.527704506758,-11057.921861336254,-10125.957371785484,-10540.76751644604
1335,"(2, 1, -5, -1)",-10702.993598868488,-10421.135680110461,-11152.554930480028,-10340.538781120878,-10138.68174406011,-10507.818836121924,-10328.056381282277,-11073.02511860197,-11311.604763652906
1336,"(2, 1, -5, 0)",-11007.595354071009,-10672.868979501556,-10723.87859300648,-11130.658247721924,-10883.702189893007,-10582.202394612637,-10111.316208454164,-10506.539798184818,-10846.757043653575
1337,"(2, 1, -5, 1)",-10678.16042404364,-12043.01304069336,-10643.981262832567,-11134.588629615353,-10634.225856237892,-10650.344989617999,-10545.633174561131,-10509.370799220887,-10125.737536179557
1338,"(2, 1, -5, 2)",-11721.179647802988,-10682.648793682245,-11097.954586291833,-11391.206608549155,-10309.199058486516,-10702.883289195539,-10733.159208647994,-10106.450653528911,-11491.429257780184
1339,"(2, 1, -5, 3)",-10900.010433887994,-10393.748788765532,-10385.976347879605,-10979.905286652789,-13169.174955590384,-10138.387589437676,-10512.050917758193,-10806.298974320765,-11031.34298044072
1340,"(2, 1, -5, 4)",-12015.323388047898,-10956.319843760362,-11504.815769670386,-10149.8451938147,-10684.82110089549,-11279.27243364688,-10640.226307539293,-11669.123596309977,-16944.25278336868
1341,"(2, 1, -5, 5)",-11088.889949858985,-10456.094578336495,-11117.08810155782,-11036.864832609495,-10912.979700576905,-11034.804267632655,-10124.330040265988,-10793.193228807497,-10701.914508038519
1342,"(2, 1, -4, -5)",-10662.732019551171,-10151.654746865664,-11342.253464354933,-10562.485527836126,-10468.836094847413,-10862.92632145077,-10976.237083079493,-11393.168311630643,-10621.352707224929
1343,"(2, 1, -4, -4)",-10713.561185094162,-11009.119875345026,-10201.359056299127,-11036.029716070047,-11210.67612611799,-10908.872071176454,-12066.241516859618,-10811.267168936773,-10440.966134978671
1344,"(2, 1, -4, -3)",-10875.927206308166,-10617.030597188585,-10089.217735939232,-11002.532975451464,-10785.190175576266,-10976.776387825656,-11233.469723524264,-10787.781054485771,-10451.12698292089
1345,"(2, 1, -4, -2)",-11246.702445650622,-11765.983378673121,-11056.263717994245,-10994.363730165329,-10092.19453886976,-11722.29466153219,-11755.577688935557,-10602.897501553713,-10597.330275005434
1346,"(2, 1, -4, -1)",-10916.885878931163,-11107.583173698924,-10614.325430666711,-10095.490286938617,-11654.65218412708,-10855.607676806581,-10512.813300153928,-10420.115073921268,-10424.498004660903
1347,"(2, 1, -4, 0)",-10559.561713919347,-10801.267944353669,-13596.93238142697,-12703.600401880236,-10805.888462201134,-12448.048151985182,-10100.619389966048,-10650.38525488163,-10772.783639227595
1348,"(2, 1, -4, 1)",-12238.113433548788,-11130.007692511543,-12611.025772342276,-10582.404893904197,-11360.863003138187,-10695.626702431558,-11993.46393229533,-11488.399491647982,-10128.510824727455
1349,"(2, 1, -4, 2)",-10139.829089735462,-10520.542208275174,-10529.106977816913,-10402.53200919788,-10946.940288613827,-10474.446824233468,-11648.397287948057,-10389.216270490579,-10376.456354993496
1350,"(2, 1, -4, 3)",-12272.27909685389,-10957.330721071094,-11493.027654645493,-11043.025726705262,-11094.826723379214,-10115.329962557404,-10416.284425827236,-10364.375365098655,-10716.303852949182
1351,"(2, 1, -4, 4)",-10410.556235150723,-10349.413828419656,-10550.012456360451,-10432.676371335978,-10585.93810797579,-10981.308610163404,-10093.435558234394,-11225.703327901703,-11807.073337201653
1352,"(2, 1, -4, 5)",-10858.364169309489,-11483.551800962581,-10571.415378936854,-11274.705301022881,-11016.602001178127,-10865.627715461373,-10083.211076417374,-10712.704637218425,-11010.859967295137
1353,"(2, 1, -3, -5)",-10865.439661712371,-11004.476951089602,-10203.618943191112,-10452.201013412088,-10471.582454884852,-10819.516445727297,-10774.16151908114,-10964.739827509173,-10435.491190876372
1354,"(2, 1, -3, -4)",-12322.365737578362,-11013.77840618166,-11212.029947900932,-10494.05891383012,-10179.91808952764,-11411.72931372585,-11570.97330557647,-10445.012159910017,-10443.991142620525
1355,"(2, 1, -3, -3)",-11237.626827091972,-10209.352273160139,-11480.602656235049,-11811.53692447905,-10837.859325162102,-11018.912111390819,-11115.272478880846,-13390.046329191668,-15045.073936399798
1356,"(2, 1, -3, -2)",-10921.693270547628,-10471.215034432747,-10862.391127814137,-10791.743971114469,-10643.82739889083,-10656.469026766206,-10977.020148738786,-10670.801323506126,-125.97681602113883
1357,"(2, 1, -3, -1)",-11270.251883958746,-10945.022299507833,-10399.606475396951,-10498.908442121043,-9999,-10235.24164505457,-9999,-9999,-152.8933614523288
1358,"(2, 1, -3, 0)",-9999,-9999,-10592.546123842018,-9999,-11010.382217957851,-10195.729148482422,-177.3707521027552,-1343.7882814691686,-2469.664589346461
1359,"(2, 1, -3, 1)",-10545.305073000829,-9999,-10784.308372749867,-10133.171073797164,-15028.51182494676,-9999,-3617.7400822579893,-2364.446597999243,-127.52108331583337
1360,"(2, 1, -3, 2)",-11801.546403475246,-12673.348041588777,-10389.593846531368,-9999,-11185.359166574533,-10437.254568474442,-9999,-6450.90413736675,-69.57952535838821
1361,"(2, 1, -3, 3)",-12382.893278609305,-10942.343327368382,-11644.034033770396,-10186.192837847379,-12655.371236702536,-11111.179468954224,-9999,-118.72383654887966,-11007.989458215068
1362,"(2, 1, -3, 4)",-10960.733893664697,-10245.076109109546,-9999,-10311.89009281313,-12134.070908191623,-11340.769254284554,-168.9291958495686,-9999,-10670.96554157736
1363,"(2, 1, -3, 5)",-11052.455698011607,-11569.623914714733,-10106.986178420535,-10886.002299318168,-10926.447725497139,-11368.148436668731,-10991.442002619428,-10897.129846449981,-10875.648098802332
1364,"(2, 1, -2, -5)",-10742.9371381904,-11615.293785103897,-11416.36117220593,-10814.998771642397,-12767.630516290332,-11282.447590790955,-10866.342722235722,-11786.720637284368,-10238.996092035499
1365,"(2, 1, -2, -4)",-10857.902107535718,-10969.129040300008,-10193.224338688975,-11211.266314046303,-11078.912125864983,-11926.449109238301,-10855.819714081232,-10867.11266149681,-10904.640283150458
1366,"(2, 1, -2, -3)",-11201.094703532279,-10123.670561058992,-11397.21569499058,-11196.719945749035,-11535.389425346413,-11566.561366915057,-13647.481075455478,-11032.572371337053,-10885.698364558544
1367,"(2, 1, -2, -2)",-10669.187623342168,-11161.740354497724,-10709.945004801353,-11817.74910165207,-10656.000838357262,-129.3468746819546,-10715.21923043336,-11841.758520196303,-2039.3123850591273
1368,"(2, 1, -2, -1)",-11027.435558137573,-11211.112250700427,-10713.706779192196,-11774.314860125553,-83.77993874878484,-9999,-10860.176936193531,-1724.8194778667498,-2525.783126432141
1369,"(2, 1, -2, 0)",-10947.68032701313,-10447.166463377045,-11263.246987926252,-9999,-111.78052903890466,-5654.8942691508855,-7317.213325003688,-5316.661921680428,-5138.323641262275
1370,"(2, 1, -2, 1)",-10892.55521242561,-10862.789106849104,-10791.757657460259,-1502.8072603930182,-220.4362719896779,-9999,-3435.0657908359226,-9171.412229155865,-8830.994828039129
1371,"(2, 1, -2, 2)",-10526.75714562393,-10895.774511785537,-9999,-5458.518762479608,-399.2996831514403,-3122.7633371828233,-2261.080321537998,-9999,-3615.9577415914464
1372,"(2, 1, -2, 3)",-11206.851585784349,-10155.516661060867,-10756.930680288006,-2543.586712241902,-107.54804820696697,-11468.538727286294,-3585.3783647840264,-2507.199700371119,-10675.375516422599
1373,"(2, 1, -2, 4)",-11021.282237426478,-10054.568091936404,-9999,-9999,-10743.525189688897,-10690.0898542675,-237.095526887498,-10025.983352971392,-11028.512255116892
1374,"(2, 1, -2, 5)",-11018.20708924301,-10121.983341133351,-10682.354650536774,-10760.943212249953,-11098.506667238164,-12119.892945890695,-10608.980887765541,-10745.481055807446,-10943.93053203536
1375,"(2, 1, -1, -5)",-11759.784485484088,-10120.764004075229,-10629.62691990904,-10951.303724154854,-13279.789119887784,-11714.369322093482,-10835.841719749455,-10978.85943132419,-11296.527499770913
1376,"(2, 1, -1, -4)",-10206.664046931837,-10837.136240823007,-11467.286385932537,-11450.34025838521,-11184.888171110684,-11368.27324075936,-10720.247983438107,-11252.708982799846,-10780.973034942243
1377,"(2, 1, -1, -3)",-11512.20431383438,-11870.447720987257,-10711.492094500685,-10192.764178625646,-11630.326686796012,-10738.275357704784,-10793.775229003108,-11256.398510386944,-10680.879953236838
1378,"(2, 1, -1, -2)",-11446.609570283628,-10613.658403192092,-3786.7290128821287,-10768.971771607725,-9999,-218.4509397160946,-11332.794845890514,-10885.375462597094,-7105.957482283723
1379,"(2, 1, -1, -1)",-10076.510824098632,-60.67896731270511,-109.3726432826135,-10121.192988066186,-96.16351208380686,-219.61551378888296,-10401.435990905327,-102.13629710978985,-159.63745629375413
1380,"(2, 1, -1, 0)",-358.7801781412242,-728.6638479003519,-355.19116179795066,-393.7509039531723,-588.0451950236173,-302.16632805965503,-362.50362347749353,-277.21979168178314,-248.27481222439275
1381,"(2, 1, -1, 1)",-4256.726248232472,-4569.2171372851335,-6246.547939012749,-2639.217584458249,-5655.836804032336,-7616.857300237578,-140.9357226956601,-6999.495147974418,-4655.412977498109
1382,"(2, 1, -1, 2)",-3011.0135983661808,-4519.262932811022,-7177.770654244692,-2617.29496146934,-2012.2606157387136,-1639.7052532799587,-2212.582235942446,-6799.300766928172,-517.8977884913241
1383,"(2, 1, -1, 3)",-1667.198469266918,-104.3795486848451,-11422.361898747791,-8631.610128267439,-2343.091334390622,-10723.399257125193,-9999,-9999,-10374.217602423229
1384,"(2, 1, -1, 4)",-107.56820433738848,-11581.349792850897,-10343.583053647553,-5244.747721422811,-10798.093047901124,-10572.564545764899,-1782.4441105362514,-10041.63913959156,-10614.685026387324
1385,"(2, 1, -1, 5)",-10778.34766808568,-11324.389912425257,-11139.016018794173,-10605.623325492736,-10087.466155960716,-13913.855084313773,-10856.790839869846,-11444.351209391649,-11277.262245054048
1386,"(2, 1, 0, -5)",-10882.239678784435,-10443.972362533048,-11043.708370823922,-10954.443549033444,-12065.159925362977,-11274.876495640354,-13146.585936708258,-10769.206309699977,-10727.843876321147
1387,"(2, 1, 0, -4)",-11424.787883066496,-12118.149470034796,-10821.943222713518,-10782.011282595035,-11038.87541446118,-11149.247524817545,-10483.356437410623,-10916.008890420497,-12476.54297880801
1388,"(2, 1, 0, -3)",-11096.275477329482,-11966.253339655732,-11151.100624176606,-10702.765762654375,-10218.153687809086,-11004.706848038497,-11551.790576974523,-11285.539450979091,-11040.181857238455
1389,"(2, 1, 0, -2)",-11514.452553912663,-13489.216446095697,-141.3326177768783,-12059.11370814964,-10912.212968605849,-2236.6066094534444,-10394.011531580449,-10922.661033118347,-3454.666948170888
1390,"(2, 1, 0, -1)",-10143.28520379382,-354.1675408628609,-365.54708674776697,-10118.23579979333,-103.40841686447258,-334.5990915420214,-12203.432697300996,-1297.6152688537634,-1036.1154679672563
1391,"(2, 1, 0, 0)",-311.869233966536,-429.246372897748,-1891.3149435891341,-272.6778810281722,-280.7132139242559,-204.21128536738632,-1915.4146327440371,-880.089719748147,-337.55429497466645
1392,"(2, 1, 0, 1)",-2640.836219110152,-2772.7239040131026,-5231.479882414865,-417.85905936606315,-2355.7468271431876,-9999,-9999,-3788.2174213798194,-4063.940627593424
1393,"(2, 1, 0, 2)",-2965.320558736349,-6993.330935151171,-203.89817386281274,-1520.173316555629,-6544.482377209116,-9999,-5946.40269962977,-9999,-3803.4448331079752
1394,"(2, 1, 0, 3)",-9999,-4777.653011006498,-11984.35674707759,-5258.705411302106,-7504.816008957761,-10732.731486358958,-9999,-170.26155001295933,-10467.029092857476
1395,"(2, 1, 0, 4)",-317.52465693955526,-10290.523509393477,-12223.469767059261,-5620.357796498595,-12912.844910840435,-10748.564939169044,-9999,-10772.492955306181,-11261.060868358894
1396,"(2, 1, 0, 5)",-10888.350200544146,-11383.643336090907,-11255.743001440731,-10463.101948748048,-10696.597873485804,-10984.427860937822,-10177.989790590762,-10584.016769968315,-10475.564051985299
1397,"(2, 1, 1, -5)",-10274.456998276308,-10852.483242748483,-11346.431524244708,-12722.477678684038,-10886.260643512045,-12608.588449659524,-10528.571815011683,-11667.121487415245,-10663.62156561363
1398,"(2, 1, 1, -4)",-11064.273948053413,-11197.949691614012,-10874.30003804632,-11329.401475946066,-11645.48657965044,-10795.862448718151,-10230.063739899195,-13635.306348682117,-12434.806851363119
1399,"(2, 1, 1, -3)",-11423.778552487349,-11326.25140540864,-11457.358044813296,-10197.541079132658,-12949.628908772262,-11299.730230682382,-13139.865774981285,-13480.715930201226,-12900.838993923298
1400,"(2, 1, 1, -2)",-12129.743832693624,-11491.316468645908,-286.6424701453341,-12536.160128619067,-14944.260885695736,-5577.813077886649,-15897.85505870741,-11304.208394163516,-4810.222685200124
1401,"(2, 1, 1, -1)",-10057.768457088629,-2707.289429026029,-253.66228245633695,-12282.890111421008,-3463.7223010955686,-2633.4080628613,-12469.638933430015,-2677.397137573546,-6163.90915695996
1402,"(2, 1, 1, 0)",-967.2119647736316,-853.5056736336841,-985.246658024462,-1770.4169042953142,-995.3296868499964,-648.7335697070015,-2025.3141002383616,-6263.365257422309,-1318.7952271342374
1403,"(2, 1, 1, 1)",-290.2765046669523,-7958.559197209674,-5496.656690858626,-4560.43931528671,-5927.230969317185,-5033.947374528569,-7694.639838653393,-1741.70059066624,-8447.731509290574
1404,"(2, 1, 1, 2)",-355.03606544023546,-2962.2295070912614,-2699.480829885836,-2772.733282592799,-2724.74892352732,-9093.093249221936,-9685.244182254115,-6566.323385255575,-9692.678875030484
1405,"(2, 1, 1, 3)",-6358.887107244563,-163.6349966425629,-12516.603670062144,-7785.7479470176495,-5224.566975712005,-11479.323392927023,-5829.764512117716,-4592.447530300533,-9999
1406,"(2, 1, 1, 4)",-226.4974567608015,-10340.923408677121,-10070.760118727516,-2269.2472756525212,-10932.338930813932,-11071.405981596861,-9999,-10715.138925737623,-13000.588813822256
1407,"(2, 1, 1, 5)",-10177.69188579047,-10678.804775927203,-11297.997356892127,-10904.010594897503,-10611.276951745207,-12333.496049732383,-11942.855450608227,-10742.610213861877,-10605.419488805597
1408,"(2, 1, 2, -5)",-10398.047325357207,-10578.919869128806,-10727.566743790576,-11433.510411564588,-12653.040050338775,-13561.045571833178,-12403.0179489617,-10901.061254415616,-12863.032737994097
1409,"(2, 1, 2, -4)",-11612.586960946914,-12730.383031553716,-14062.280625284991,-12765.205265314877,-16039.710901901757,-14394.87034540908,-12907.020388286212,-16115.685566126916,-15599.633099203555
1410,"(2, 1, 2, -3)",-14770.377152022513,-10202.599703694537,-14281.68255785722,-11714.356128834877,-17300.57265067197,-10896.98217885041,-10843.670187422678,-10597.451781498648,-12061.401560703334
1411,"(2, 1, 2, -2)",-13286.310394468941,-13003.0817154084,-2975.334419434695,-9999,-10915.546393781762,-7958.454217642466,-11299.9358475318,-12388.173339036868,-4666.138674603677
1412,"(2, 1, 2, -1)",-13728.483384149691,-5005.372610394692,-9999,-16119.413876730468,-5824.362359559654,-7508.242313621812,-10322.861828218247,-5684.466421754548,-2151.802063464433
1413,"(2, 1, 2, 0)",-9999,-7048.089761686719,-6113.678519947969,-7884.087648716829,-8388.272219639835,-6715.25384491035,-5409.834057669634,-6617.7521555844105,-3594.8827618639953
1414,"(2, 1, 2, 1)",-3632.2541441445273,-1311.4532336114246,-3234.039662174618,-7954.875890968989,-5474.435883571671,-4352.579242481561,-7109.781574516998,-3521.556909178348,-9999
1415,"(2, 1, 2, 2)",-3880.1748892247033,-6002.9646474624715,-3836.6593597851224,-10895.79427112093,-3993.8428683966704,-2446.262711769839,-5324.427501783325,-4180.465877205738,-4498.262940726438
1416,"(2, 1, 2, 3)",-5826.939758691717,-4859.06549229974,-10534.159229929584,-3708.6488748571137,-379.37738111771625,-10881.137681671013,-9999,-3510.2556972711027,-10109.186892119427
1417,"(2, 1, 2, 4)",-3858.4926152694625,-10610.24799863664,-10474.157001611537,-157.72676253098788,-10286.21385908875,-10031.052812312484,-7292.561176497879,-10310.311471947396,-11963.58529809554
1418,"(2, 1, 2, 5)",-10650.10660385531,-11102.989759660311,-11295.327572264408,-11460.44430788343,-11339.509206758441,-11132.882290231419,-10960.806018751393,-10119.641888711601,-11064.81538830964
1419,"(2, 1, 3, -5)",-11050.918892855665,-11873.700293684837,-16920.224060065837,-14022.904113099048,-15187.08889510676,-12459.673559904462,-14435.104521941958,-15699.428701975523,-13025.5672096173
1420,"(2, 1, 3, -4)",-13276.594789867197,-14331.580992430012,-10958.558183608526,-12651.179003374136,-15451.475475041307,-14126.328432580332,-12108.84135465292,-12282.109918759874,-13000.594081355035
1421,"(2, 1, 3, -3)",-14275.488198607627,-13684.536695341816,-11980.30609541052,-12245.475598003632,-15989.238740785819,-12764.469513376156,-14412.186278457686,-16493.980976379517,-13142.849799999018
1422,"(2, 1, 3, -2)",-10193.931102189768,-14786.122580467176,-8669.268140585551,-13103.142216437296,-13409.665069548859,-2788.3724164185683,-13784.814975072613,-10330.84568864345,-16627.936489824424
1423,"(2, 1, 3, -1)",-16356.49604808387,-7717.940349695288,-7762.17503845012,-15728.45316764849,-3524.366726259677,-9999,-12294.497002003343,-13955.53101609042,-12716.289770365242
1424,"(2, 1, 3, 0)",-8106.531408288355,-6621.400708621742,-9999,-7806.69398217221,-8957.546522009778,-2317.6411051770274,-16744.429905411438,-17291.210500489848,-14930.90289319675
1425,"(2, 1, 3, 1)",-5967.472582000818,-9192.174560079196,-8292.819387521553,-5630.653972680628,-8022.732623082313,-371.2300802525278,-16808.438885879998,-11574.476459404712,-11505.907811437455
1426,"(2, 1, 3, 2)",-9999,-7217.828113685957,-2247.475897044504,-3715.8570122470146,-584.1073101228689,-3130.411640656413,-13213.111775209421,-11404.22403300794,-11846.677473996628
1427,"(2, 1, 3, 3)",-5972.740698877818,-1455.6349659584796,-12572.644072163772,-5072.802648271737,-218.9551729550518,-9999,-10796.868867336658,-10412.7118513684,-10773.590791051183
1428,"(2, 1, 3, 4)",-251.1402545910097,-11406.53002856296,-10598.366694615725,-3833.6344175937547,-10078.723382211185,-10931.686634761581,-13571.046740773032,-10616.919382084963,-10711.976024536689
1429,"(2, 1, 3, 5)",-10137.089061320376,-10501.497828188814,-11457.279180706784,-13131.198922480691,-10785.869544958729,-10693.107393307919,-11221.751312732677,-11040.139721060887,-10575.750240244924
1430,"(2, 1, 4, -5)",-11844.049696789356,-10911.090258288046,-12059.899978387324,-13720.481554866008,-11857.51116015336,-14508.79485837103,-12301.497944688113,-11769.744627917049,-15335.80785931342
