940,"(1, 2, 3, 0)",-9999,-9999,-9999,-9999,-9999,-7002.919394,-9999,-9999,-9999,,,
941,"(1, 2, 3, 1)",-672.3765518,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,,
942,"(1, 2, 3, 2)",-644.493839,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,,
943,"(1, 2, 3, 3)",-9999,-10001.17218,-9999,-9999,-9999,-9999,-1160.911549,-9999,-9999,,,
944,"(1, 2, 3, 4)",-10052.75709,-10050.5842,-10340.56948,-10156.97613,-10021.3277,-10017.34822,-10023.18536,-10007.2283,-9999,,,
945,"(1, 2, 3, 5)",-10013.70963,-10015.1791,-10002.82054,-10037.48809,-10005.2759,-9999,-9999,-9999,-9999,,,
946,"(1, 2, 4, -5)",-10175.53341,-10004.9452,-10058.68435,-10076.07589,-10009.14575,-16298.37,-10112.15066,-9999,-9999,,,
947,"(1, 2, 4, -4)",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-16298.37,-9999,,,
948,"(1, 2, 4, -3)",-9999,-9999,-9999,-9999,-9999,-7300.17,-9999,-9999,-9999,,,
949,"(1, 2, 4, -2)",-16298.37,-7300.17,-9999,-9999,-9999,-9999,-9999,-16298.37,-9999,,,
950,"(1, 2, 4, -1)",-5006.640323,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11301.50908,,,
951,"(1, 2, 4, 0)",-7029.297,-9999,-9999,-9999,-9999,-9999,-9999,-16298.37,-9999,,,
952,"(1, 2, 4, 1)",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,,
953,"(1, 2, 4, 2)",-7020.589293,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10033.84054,,,
954,"(1, 2, 4, 3)",-123.7523486,-9999,-9999,-9999,-9999,-9999,-9999,-10188.54903,-9999,,,
955,"(1, 2, 4, 4)",-10480.13815,-10010.71642,-10055.25613,-10020.0303,-14013.58559,-9999,-9999,-9999,-9999,,,
956,"(1, 2, 4, 5)",-10017.73599,-10008.22731,-10023.41099,-10007.66804,-10171.75371,-9999,-9999,-10007.03004,-9999,,,
957,"(1, 2, 5, -5)",-10041.11447,-16298.37,-10173.72264,-10013.18272,-10447.84403,-10061.48879,-9999,-9999,-9999,,,
958,"(1, 2, 5, -4)",-16298.37,-16298.37,-10260.31401,-10400.16301,-9999,-9999,-9999,-9999,-9999,,,
959,"(1, 2, 5, -3)",-10045.51897,-9999,-9999,-9999,-9999,-16298.37,-9999,-9999,-9999,,,
960,"(1, 2, 5, -2)",-16298.37,-7300.17,-9999,-9999,-9999,-9999,-16298.37,-9999,-9999,,,
961,"(1, 2, 5, -1)",-7003.2987,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10008.56379,,,
962,"(1, 2, 5, 0)",-718.3628761,-9999,-9999,-12599.01991,-9999,-9999,-9999,-9999,-9999,,,
963,"(1, 2, 5, 1)",-101.114108,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10112.92087,,,
964,"(1, 2, 5, 2)",-3999.541874,-9999,-9999,-10056.59941,-9999,-9999,-9999,-9999,-9999,,,
965,"(1, 2, 5, 3)",-297.9874311,-9999,-9999,-9999,-10036.65791,-9999,-9999,-9999,-9999,,,
966,"(1, 2, 5, 4)",-10173.87893,-10012.31614,-10074.76411,-9999,-9999,-9999,-10025.55842,-9999,-9999,,,
967,"(1, 2, 5, 5)",-10027.13047,-9999,-9999,-10004.90913,-9999,-9999,-9999,-9999,-9999,,,
968,"(1, 3, -5, -5)",-10112.65442,-10076.08275,-10110.50436,-10018.55247,-9999,-9999,-9999,-9999,-9999,,,
969,"(1, 3, -5, -4)",-10005.16607,-10042.18466,-10029.41471,-9999,-10022.47612,-9999,-9999,-9999,-9999,,,
970,"(1, 3, -5, -3)",-10025.00896,-10015.44662,-10019.7674,-9999,-9999,-9999,-10020.54036,-9999,-9999,,,
971,"(1, 3, -5, -2)",-10030.40484,-10111.13265,-10087.59149,-10027.65481,-9999,-9999,-10037.17179,-9999,-9999,,,
972,"(1, 3, -5, -1)",-10018.70889,-10006.96418,-10267.53998,-10015.70622,-10026.85969,-9999,-9999,-9999,-9999,,,
973,"(1, 3, -5, 0)",-10017.29265,-9999,-9999,-9999,-9999,-9999,-9999,-10019.92168,-9999,,,
974,"(1, 3, -5, 1)",-10028.18321,-10152.19245,-10020.09782,-10024.70345,-9999,-9999,-9999,-9999,-9999,,,
975,"(1, 3, -5, 2)",-10003.03175,-10009.40785,-9999,-9999,-10013.22697,-9999,-9999,-9999,-9999,,,
976,"(1, 3, -5, 3)",-10029.42576,-10117.99697,-10169.19305,-9999,-9999,-9999,-9999,-9999,-9999,,,
977,"(1, 3, -5, 4)",-10012.92079,-10016.16703,-10034.71263,-10015.75837,-10012.76241,-10032.66042,-9999,-9999,-9999,,,
978,"(1, 3, -5, 5)",-9999,-9999,-10009.9107,-9999,-9999,-9999,-9999,-9999,-9999,,,
979,"(1, 3, -4, -5)",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,,
980,"(1, 3, -4, -4)",-10012.09936,-10041.14811,-9999,-9999,-10124.27418,-9999,-9999,-9999,-9999,,,
981,"(1, 3, -4, -3)",-10033.54889,-10005.65885,-9999,-9999,-9999,-9999,-10028.08465,-9999,-9999,,,
982,"(1, 3, -4, -2)",-10058.29516,-10111.99277,-10075.55551,-9999,-9999,-9999,-10029.3284,-9999,-9999,,,
983,"(1, 3, -4, -1)",-10150.24075,-9999,-9999,-9999,-9999,-9999,-10015.9328,-9999,-9999,,,
984,"(1, 3, -4, 0)",-10029.61169,-10077.77504,-10006.81521,-9999,-9999,-9999,-9999,-10018.38433,-9999,,,
985,"(1, 3, -4, 1)",-10015.7176,-10091.44751,-10018.53929,-9999,-9999,-10120.17017,-9999,-9999,-9999,,,
986,"(1, 3, -4, 2)",-10005.82454,-10020.52507,-10033.70796,-9999,-9999,-9999,-9999,-9999,-9999,,,
987,"(1, 3, -4, 3)",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10016.7334,-9999,,,
988,"(1, 3, -4, 4)",-10021.32661,-10009.03366,-10016.56805,-9999,-9999,-9999,-9999,-9999,-9999,,,
989,"(1, 3, -4, 5)",-10065.05629,-9999,-9999,-9999,-9999,-9999,-10092.30186,-9999,-9999,,,
990,"(1, 3, -3, -5)",-10021.68281,-10025.87423,-10060.80685,-10091.80654,-9999,-9999,-9999,-9999,-9999,,,
991,"(1, 3, -3, -4)",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10013.72871,-9999,,,
992,"(1, 3, -3, -3)",-10087.6924,-10173.27052,-10008.86976,-9999,-9999,-9999,-9999,-9999,-9999,,,
993,"(1, 3, -3, -2)",-10003.81452,-10082.29929,-10049.91846,-10002.49858,-10082.86203,-9999,-9999,-9999,-10007.21219,,,
994,"(1, 3, -3, -1)",-10455.20804,-9999,-9999,-9999,-9999,-9999,-10023.07785,-9999,-9999,,,
995,"(1, 3, -3, 0)",-10087.34021,-10135.32329,-10045.05313,-10034.05205,-10015.04442,-10036.42805,-10081.51614,-10066.21392,-10187.12129,,,
996,"(1, 3, -3, 1)",-10170.67505,-10134.33193,-10060.25255,-10034.17167,-11007.89273,-10054.09364,-10195.61169,-10088.64038,-9999,,,
997,"(1, 3, -3, 2)",-10028.09699,-10114.37491,-9999,-9999,-9999,-9999,-9999,-9999,-14115.30043,,,
998,"(1, 3, -3, 3)",-10045.12881,-10036.78551,-10022.38304,-10210.97745,-10140.86824,-10136.60009,-9999,-9999,-9999,,,
999,"(1, 3, -3, 4)",-10070.52623,-10015.20077,-9999,-10015.88709,-9999,-9999,-9999,-9999,-9999,,,
1000,"(1, 3, -3, 5)",-10120.41043,-9999,-9999,-9999,-9999,-9999,-9999,-11599.35835,-9999,,,
1001,"(1, 3, -2, -5)",-10036.37905,-10032.15035,-10231.73194,-10019.36527,-9999,-10507.03784,-9999,-9999,-9999,,,
1002,"(1, 3, -2, -4)",-10006.08551,-10038.25401,-10014.39711,-9999,-10367.15479,-9999,-9999,-9999,-9999,,,
1003,"(1, 3, -2, -3)",-10047.01667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,,
1004,"(1, 3, -2, -2)",-10889.77558,-10599.67732,-10015.56994,-10007.37802,-10045.74385,-10039.3577,-128.5068327,-9999,-9999,,,
1005,"(1, 3, -2, -1)",-10004.89919,-10014.17342,-9999,-9999,-9999,-10304.45758,-9999,-9999,-9999,,,
1006,"(1, 3, -2, 0)",-10007.24607,-10118.41283,-10114.23301,-10538.48331,-11601.11761,-10185.94378,-274.3719486,-2530.991303,-47.28301617,,,
1007,"(1, 3, -2, 1)",-10085.97722,-10082.48396,-10044.38255,-10060.46964,-10224.38321,-10020.40225,-177.5828239,-9999,-10042.355,,,
1008,"(1, 3, -2, 2)",-10071.87768,-10030.20069,-16298.37,-10030.95476,-10004.5061,-10071.00999,-44.45791005,-9999,-10022.27088,,,
1009,"(1, 3, -2, 3)",-10042.96536,-9999,-9999,-9999,-10006.77327,-9999,-10277.57075,-9999,-9999,,,
1010,"(1, 3, -2, 4)",-10022.47372,-10027.73578,-9999,-9999,-9999,-10084.2071,-9999,-9999,-9999,,,
1011,"(1, 3, -2, 5)",-10003.80024,-10019.10871,-9999,-9999,-9999,-9999,-9999,-9999,-10067.51533,,,
1012,"(1, 3, -1, -5)",-10012.23774,-10011.31335,-9999,-9999,-9999,-9999,-9999,-9999,-10004.63505,,,
1013,"(1, 3, -1, -4)",-10012.22203,-10036.62444,-10402.0682,-9999,-9999,-9999,-9999,-9999,-1007.54656,,,
1014,"(1, 3, -1, -3)",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-113.7507135,-9999,,,
1015,"(1, 3, -1, -2)",-10110.75016,-10014.37849,-10007.65973,-9999,-9999,-9999,-9999,-9999,-9999,,,
1016,"(1, 3, -1, -1)",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-51.82750066,,,
1017,"(1, 3, -1, 0)",-10016.41031,-10500.93433,-10172.01311,-671.20677,-178.844651,-2682.645159,-1618.048043,-4040.80329,-43.22192118,,,
1018,"(1, 3, -1, 1)",-10022.70726,-10011.36215,-10059.70568,-1948.465273,-16.29544723,-10004.59468,-679.7161468,-1261.42788,-10019.01547,,,
1019,"(1, 3, -1, 2)",-10093.685,-10056.67903,-10007.80244,-652.1436341,-9999,-9999,-9999,-10014.19211,-9999,,,
1020,"(1, 3, -1, 3)",-10186.36998,-10003.88987,-10031.73716,-10023.8134,-10026.92613,-10075.69316,-9999,-9999,-9999,,,
1021,"(1, 3, -1, 4)",-10160.90889,-9999,-9999,-10717.18872,-9999,-9999,-9999,-9999,-9999,,,
1022,"(1, 3, -1, 5)",-9999,-9999,-10082.05697,-10014.96482,-9999,-9999,-9999,-9999,-9999,,,
1023,"(1, 3, 0, -5)",-10030.57268,-10130.47595,-10037.56586,-10004.2461,-9999,-9999,-9999,-9999,-9999,,,
1024,"(1, 3, 0, -4)",-9999,-9999,-9999,-9999,-9999,-75.35267076,-9999,-9999,-9999,,,
1025,"(1, 3, 0, -3)",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-87.85134958,,,
1026,"(1, 3, 0, -2)",-9999,-9999,-9999,-9999,-844.8783074,-9999,-9999,-9999,-9999,,,
1027,"(1, 3, 0, -1)",-9999,-9999,-9999,-9999,-9999,-229.6646073,-9999,-9999,-9999,,,
1028,"(1, 3, 0, 0)",-641.2807255,-4379.193008,-1169.047792,-1592.967772,-700.4972508,-471.7446277,-525.6711371,-453.1906835,-59.8464973,,,
1029,"(1, 3, 0, 1)",-62.43187841,-169.0924399,-10015.47539,-1808.740481,-260.263271,-10030.96263,-1118.246578,-2802.126587,-10026.69686,,,
1030,"(1, 3, 0, 2)",-9999,-9999,-9999,-22.22122503,-9999,-9999,-9999,-10026.79966,-9999,,,
1031,"(1, 3, 0, 3)",-10004.57604,-10011.60619,-10044.78165,-9999,-9999,-9999,-10021.24961,-9999,-9999,,,
1032,"(1, 3, 0, 4)",-9999,-9999,-9999,-10036.62155,-9999,-9999,-9999,-9999,-9999,,,
1033,"(1, 3, 0, 5)",-10042.83692,-10018.18297,-10026.11162,-9999,-10167.92943,-9999,-9999,-9999,-9999,,,
1034,"(1, 3, 1, -5)",-10008.98037,-9999,-12752.94855,-9999,-9999,-9999,-9999,-9999,-9999,,,
1035,"(1, 3, 1, -4)",-9999,-9999,-9999,-9999,-10007.82052,-1777.39751,-9999,-9999,-9999,,,
1036,"(1, 3, 1, -3)",-10032.59337,-9999,-9999,-9999,-9999,-9999,-10020.57151,-9999,-9999,,,
1037,"(1, 3, 1, -2)",-9999,-7300.17,-39.1104972,-9999,-9999,-9999,-9999,-9999,-9999,,,
1038,"(1, 3, 1, -1)",-9999,-152.998343,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,,
1039,"(1, 3, 1, 0)",-4978.593557,-9999,-9999,-9999,-1014.614467,-9999,-9999,-9999,-9999,,,
1040,"(1, 3, 1, 1)",-48.53635766,-9999,-9999,-9999,-9999,-10637.89772,-9999,-9999,-9999,,,
1041,"(1, 3, 1, 2)",-118.7219052,-12644.33178,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,,
1042,"(1, 3, 1, 3)",-10009.6737,-10038.0522,-10023.34519,-9999,-9999,-9999,-10033.63728,-9999,-9999,,,
1043,"(1, 3, 1, 4)",-12023.78053,-10039.84052,-10038.71481,-10017.56622,-10044.75909,-9999,-9999,-9999,-10064.77472,,,
1044,"(1, 3, 1, 5)",-9999,-10233.3385,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,,
1045,"(1, 3, 2, -5)",-10293.79906,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10220.67415,,,
1046,"(1, 3, 2, -4)",-10098.86686,-9999,-9999,-10005.98567,-9999,-9999,-9999,-9999,-9999,,,
1047,"(1, 3, 2, -3)",-9999,-9999,-9999,-10172.1465,-9999,-9999,-9999,-9999,-9999,,,
1048,"(1, 3, 2, -2)",-9999,-9999,-9999,-9999,-9999,-4890.549971,-9999,-9999,-9999,,,
1049,"(1, 3, 2, -1)",-9999,-9999,-9999,-9999,-9999,-782.2298468,-9999,-9999,-9999,,,
1050,"(1, 3, 2, 0)",-9999,-9999,-595.4291518,-9999,-9999,-9999,-9999,-9999,-9999,,,
1051,"(1, 3, 2, 1)",-85.11457233,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10004.0224,,,
1052,"(1, 3, 2, 2)",-19.99729953,-10041.2645,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,,
1053,"(1, 3, 2, 3)",-10218.79785,-12515.55448,-10046.86903,-10022.67807,-9999,-9999,-9999,-9999,-10009.30685,,,
1054,"(1, 3, 2, 4)",-10108.68171,-10258.34495,-9999,-10703.27474,-9999,-9999,-9999,-9999,-9999,,,
1055,"(1, 3, 2, 5)",-10015.15143,-10026.28869,-10018.6895,-9999,-9999,-9999,-9999,-9999,-9999,,,
1056,"(1, 3, 3, -5)",-10023.9992,-10033.2104,-10008.28682,-9999,-9999,-9999,-9999,-9999,-16298.37,,,
1057,"(1, 3, 3, -4)",-9999,-9999,-54.9373085,-9999,-9999,-9999,-9999,-9999,-9999,,,
1058,"(1, 3, 3, -3)",-9999,-9999,-9999,-9999,-9999,-6999.59997,-9999,-9999,-9999,,,
1059,"(1, 3, 3, -2)",-9999,-9999,-9999,-9999,-7299.27,-9999,-9999,-9999,-9999,,,
1060,"(1, 3, 3, -1)",-9999,-6786.484248,-9999,-7299.27,-9999,-9999,-9999,-9999,-9999,,,
1061,"(1, 3, 3, 0)",-9999,-131.5659526,-9999,-7300.17,-9999,-9999,-9999,-9999,-9999,,,
1062,"(1, 3, 3, 1)",-723.828585,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,,
1063,"(1, 3, 3, 2)",-19.85610107,-9999,-9999,-9999,-9999,-9999,-9999,-10059.93216,-9999,,,
1064,"(1, 3, 3, 3)",-10016.57301,-10017.78182,-9999,-9999,-9999,-10043.4354,-9999,-9999,-9999,,,
1065,"(1, 3, 3, 4)",-10569.80168,-9999,-9999,-9999,-10205.44727,-9999,-9999,-9999,-9999,,,
1066,"(1, 3, 3, 5)",-10118.82516,-10006.77789,-9999,-9999,-9999,-10002.61055,-9999,-9999,-9999,,,
1067,"(1, 3, 4, -5)",-10835.63188,-10068.9877,-16298.37,-10038.41467,-10029.11237,-9999,-9999,-9999,-9999,,,
1068,"(1, 3, 4, -4)",-9999,-9999,-9999,-9999,-10006.408,-7003.2987,-9999,-9999,-9999,,,
1069,"(1, 3, 4, -3)",-16298.37,-4676.986373,-9999,-9999,-9999,-9999,-16298.37,-9999,-9999,,,
1070,"(1, 3, 4, -2)",-6382.417598,-9999,-9999,-9999,-9999,-9999,-9999,-10612.05111,-9999,,,
1071,"(1, 3, 4, -1)",-9999,-9999,-9999,-7300.17,-9999,-6312.729235,-9999,-9999,-9999,,,
1072,"(1, 3, 4, 0)",-7300.17,-9999,-9999,-9999,-9999,-9999,-9999,-10220.72793,-9999,,,
1073,"(1, 3, 4, 1)",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,,
1074,"(1, 3, 4, 2)",-144.4402943,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,,
1075,"(1, 3, 4, 3)",-10010.81043,-10198.82188,-9999,-9999,-9999,-9999,-9999,-10008.71537,-9999,,,
1076,"(1, 3, 4, 4)",-10018.15118,-10124.74149,-9999,-10040.22361,-9999,-9999,-9999,-9999,-9999,,,
1077,"(1, 3, 4, 5)",-10022.32696,-10061.77091,-10031.87438,-9999,-9999,-10026.01293,-9999,-9999,-10120.2491,,,
1078,"(1, 3, 5, -5)",-10632.51277,-10007.2643,-10296.61813,-9999,-9999,-9999,-9999,-10083.62667,-9999,,,
1079,"(1, 3, 5, -4)",-10116.06219,-16298.37,-9999,-9999,-9999,-9999,-16298.37,-16298.37,-9999,,,
1080,"(1, 3, 5, -3)",-9999,-9999,-6403.934333,-9999,-9999,-9999,-9999,-9999,-9999,,,
1081,"(1, 3, 5, -2)",-9999,-1742.552468,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,,
1082,"(1, 3, 5, -1)",-758.419553,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10020.86409,,,
1083,"(1, 3, 5, 0)",-6304.198671,-9999,-9999,-9999,-9999,-9999,-9999,-10244.1246,-9999,,,
1084,"(1, 3, 5, 1)",-114.7643258,-9999,-9999,-9999,-9999,-10508.66448,-9999,-9999,-9999,,,
1085,"(1, 3, 5, 2)",-9999,-9999,-9999,-10046.63689,-9999,-9999,-9999,-9999,-9999,,,
1086,"(1, 3, 5, 3)",-10633.70984,-9999,-9999,-10420.80491,-9999,-9999,-9999,-9999,-9999,,,
1087,"(1, 3, 5, 4)",-10010.45813,-10427.24189,-10014.43035,-9999,-10010.95943,-9999,-9999,-9999,-9999,,,
1088,"(1, 3, 5, 5)",-10004.92906,-10012.37547,-10012.59325,-9999,-9999,-9999,-9999,-9999,-9999,,,
1331,"(2, 1, -5, -5)",-10011.91382,-10415.08557,-9999,-9999,-10019.21829,-9999,-9999,-9999,-9999,,,
1332,"(2, 1, -5, -4)",-10001.74361,-10044.61237,-10020.42014,-9999,-9999,-10068.65531,-9999,-9999,-9999,,,
1333,"(2, 1, -5, -3)",-10096.29627,-10015.89362,-10169.01421,-9999,-9999,-9999,-9999,-9999,-10018.08466,,,
1334,"(2, 1, -5, -2)",-10015.77679,-10020.90394,-9999,-9999,-10168.07742,-9999,-9999,-9999,-9999,,,
1335,"(2, 1, -5, -1)",-10189.42309,-10068.00492,-10001.87305,-10049.09246,-9999,-9999,-9999,-9999,-10034.79604,,,
1336,"(2, 1, -5, 0)",-10010.24442,-10072.87315,-9999,-9999,-9999,-9999,-9999,-10022.82922,-9999,,,
1337,"(2, 1, -5, 1)",-10034.27084,-10009.06299,-10071.72637,-9999,-9999,-9999,-9999,-9999,-9999,,,
1338,"(2, 1, -5, 2)",-10269.79321,-10019.75438,-10015.37942,-9999,-9999,-9999,-9999,-9999,-9999,,,
1339,"(2, 1, -5, 3)",-10137.33596,-14140.67418,-10407.92798,-10013.0831,-10027.50262,-10015.0576,-9999,-10203.15651,-9999,,,
1340,"(2, 1, -5, 4)",-10015.65924,-10001.41949,-9999,-9999,-9999,-9999,-9999,-9999,-10023.90313,,,
1341,"(2, 1, -5, 5)",-10064.68353,-10165.03235,-10086.46007,-10009.32991,-10035.55739,-9999,-9999,-9999,-9999,,,
1342,"(2, 1, -4, -5)",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,,
1343,"(2, 1, -4, -4)",-9999,-9999,-10172.34374,-9999,-9999,-9999,-9999,-9999,-9999,,,
1344,"(2, 1, -4, -3)",-11749.23166,-9999,-9999,-9999,-10126.58648,-9999,-9999,-9999,-9999,,,
1345,"(2, 1, -4, -2)",-10030.14715,-10025.77353,-10007.35228,-10007.60809,-10202.91056,-9999,-9999,-9999,-9999,,,
1346,"(2, 1, -4, -1)",-10013.44298,-11768.18446,-10073.63285,-9999,-9999,-9999,-10016.76781,-9999,-9999,,,
1347,"(2, 1, -4, 0)",-10034.09224,-10190.59399,-10013.51676,-9999,-9999,-9999,-9999,-9999,-9999,,,
1348,"(2, 1, -4, 1)",-10052.66894,-9999,-9999,-9999,-9999,-9999,-10258.39539,-9999,-9999,,,
1349,"(2, 1, -4, 2)",-10041.44644,-10009.39936,-10124.37755,-10062.48222,-9999,-9999,-9999,-9999,-10079.03929,,,
1350,"(2, 1, -4, 3)",-10020.64659,-9999,-9999,-9999,-9999,-9999,-9999,-10227.60467,-9999,,,
1351,"(2, 1, -4, 4)",-10063.215,-10024.0838,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,,
1352,"(2, 1, -4, 5)",-10055.94118,-10088.90801,-10025.19991,-10409.9959,-9999,-9999,-9999,-9999,-10067.85883,,,
1353,"(2, 1, -3, -5)",-10007.52078,-10051.40189,-10014.02252,-10029.71284,-9999,-9999,-9999,-10023.62308,-9999,,,
1354,"(2, 1, -3, -4)",-10114.56555,-10032.0271,-10014.68973,-10041.75772,-10062.79492,-10319.28316,-10264.81988,-10012.06018,-9999,,,
1355,"(2, 1, -3, -3)",-10020.59885,-10104.56479,-10104.25773,-10003.86804,-9999,-9999,-9999,-9999,-10030.83388,,,
1356,"(2, 1, -3, -2)",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-34.34427228,,,
1357,"(2, 1, -3, -1)",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-22.48383287,-9999,,,
1358,"(2, 1, -3, 0)",-9999,-10074.93794,-9999,-9999,-9999,-9999,-124.7059613,-1700.439498,-9999,,,
1359,"(2, 1, -3, 1)",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-74.4820211,-9999,,,
1360,"(2, 1, -3, 2)",-9999,-9999,-10001.74454,-9999,-9999,-9999,-9999,-290.5198689,-9999,,,
1361,"(2, 1, -3, 3)",-10005.48057,-10023.05763,-10038.61027,-10056.85515,-9999,-9999,-9999,-9999,-9999,,,
1362,"(2, 1, -3, 4)",-10522.18956,-10010.39765,-9999,-9999,-9999,-9999,-9999,-10056.71988,-9999,,,
1363,"(2, 1, -3, 5)",-10045.67846,-10036.07303,-10043.34314,-10055.51014,-10005.31738,-10003.5914,-9999,-9999,-9999,,,
1364,"(2, 1, -2, -5)",-14007.08117,-10231.17067,-10998.92569,-10049.81804,-10170.684,-9999,-9999,-9999,-9999,,,
1365,"(2, 1, -2, -4)",-10162.51713,-10124.82561,-10084.06727,-10059.25176,-10021.81117,-10050.70423,-9999,-9999,-9999,,,
1366,"(2, 1, -2, -3)",-10070.36009,-10312.17075,-9999,-9999,-9999,-9999,-9999,-10014.54783,-9999,,,
1367,"(2, 1, -2, -2)",-11599.06878,-10010.35289,-10015.82192,-10017.1658,-10008.43781,-141.4107887,-9999,-9999,-9999,,,
1368,"(2, 1, -2, -1)",-10039.60541,-11667.93651,-10021.83636,-10035.75553,-62.4196614,-9999,-9999,-9999,-9999,,,
1369,"(2, 1, -2, 0)",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-55.8821264,-9999,,,
1370,"(2, 1, -2, 1)",-9999,-9999,-9999,-9999,-89.35625617,-9999,-9999,-9999,-9999,,,
1371,"(2, 1, -2, 2)",-10295.78574,-10037.72025,-10349.46414,-9999,-9999,-9999,-9999,-9999,-9999,,,
1372,"(2, 1, -2, 3)",-10017.34403,-10357.48903,-10164.56996,-9999,-9999,-9999,-9999,-9999,-9999,,,
1373,"(2, 1, -2, 4)",-9999,-9999,-10041.44828,-9999,-9999,-9999,-9999,-9999,-9999,,,
1374,"(2, 1, -2, 5)",-10027.14631,-10010.79742,-9999,-9999,-9999,-9999,-9999,-9999,-10009.21447,,,
1375,"(2, 1, -1, -5)",-10024.72097,-10193.08945,-9999,-9999,-9999,-9999,-9999,-9999,-10046.80498,,,
1376,"(2, 1, -1, -4)",-10077.4814,-10039.84437,-10449.12603,-10012.70821,-10017.52347,-9999,-9999,-9999,-9999,,,
1377,"(2, 1, -1, -3)",-10014.44052,-10013.99883,-9999,-9999,-9999,-9999,-9999,-9999,-10021.41048,,,
1378,"(2, 1, -1, -2)",-10044.08647,-10032.19065,-26.70049195,-9999,-9999,-9999,-9999,-10032.16711,-9999,,,
1379,"(2, 1, -1, -1)",-10075.56967,-3979.585542,-4615.635769,-10010.89387,-25.16800285,-6351.412101,-10041.99619,-5088.068957,-2598.184091,,,
1380,"(2, 1, -1, 0)",-1038.71804,-24.82674268,-261.7324784,-2782.351894,-6329.543942,-6315.33363,-449.9405362,-738.2754248,-1920.890431,,,
1381,"(2, 1, -1, 1)",-9999,-9999,-9999,-9999,-9999,-752.5294657,-9999,-9999,-9999,,,
1382,"(2, 1, -1, 2)",-9999,-9999,-9999,-9999,-9999,-9999,-151.3680145,-9999,-9999,,,
1383,"(2, 1, -1, 3)",-9999,-9999,-9999,-1090.254171,-9999,-9999,-9999,-9999,-9999,,,
1384,"(2, 1, -1, 4)",-35.64433472,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10183.1308,,,
1385,"(2, 1, -1, 5)",-10408.33221,-10414.32728,-10050.34817,-10016.37026,-10243.41643,-10030.98684,-10096.77372,-10042.14925,-10008.80084,,,
1386,"(2, 1, 0, -5)",-10009.36963,-10194.29615,-10114.95136,-9999,-10017.87388,-9999,-9999,-12514.51482,-9999,,,
1387,"(2, 1, 0, -4)",-10061.9399,-10288.3905,-10013.05453,-11776.14513,-10024.02785,-10078.71209,-9999,-9999,-9999,,,
1388,"(2, 1, 0, -3)",-10114.30662,-10020.13265,-10122.83251,-12717.22628,-10063.99554,-10011.77753,-11760.45692,-10005.069,-9999,,,
1389,"(2, 1, 0, -2)",-10159.88698,-10114.69864,-288.6988214,-9999,-9999,-9999,-10819.58643,-10441.767,-9999,,,
1390,"(2, 1, 0, -1)",-10066.80084,-3983.743308,-6353.046348,-10081.53077,-18.24408949,-4001.994051,-16328.09957,-6931.676427,-3987.702921,,,
1391,"(2, 1, 0, 0)",-1040.806563,-647.2204593,-1035.373573,-3972.256427,-1005.092237,-708.6147325,-6304.593426,-4438.051969,-1632.47029,,,
1392,"(2, 1, 0, 1)",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-43.27556909,-9999,,,
1393,"(2, 1, 0, 2)",-9999,-9999,-9999,-9999,-9999,-9999,-1865.849188,-9999,-9999,,,
1394,"(2, 1, 0, 3)",-184.1565519,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,,
1395,"(2, 1, 0, 4)",-9999,-9999,-9999,-9999,-9999,-9999,-167.3909451,-9999,-9999,,,
